PC1
-61395.10354952746
-64779.39414701632
-65235.706878809506
-72508.24607432097
-60775.66462884594
-79287.90317774509
-56440.64754272001
648526.853595517
-53810.608420787525
-42554.58649835515
-73035.6544862642
-62133.62598891993
-68694.71938082273
-63063.36292193159
-77131.2276384513
-66242.96614956344
-65690.41069017551
6820.185214515757
237191.28878174504
-82943.98025106611
-16628.39118015007
-65373.033896213565
-71575.5220510009
-71899.3899802936
-74528.41784904324
-77550.49077929932
3825879.160990888
-48465.922817326245
-68569.89682674964
-74404.51444960517
-60594.48537738575
-75744.04346850772
-78803.54312336937
-82749.31368534539
-65635.12901349874
-70754.83445992577
-64215.126360471615
-69604.14844024122
-78865.647459067
140925.3686716342
-72633.19204465621
245021.28671239386
1424.1221219102679
-78154.8250665856
-72402.43226757679
-71354.33790557792
-76235.32930227323
-41814.2942674183
-75175.19589672325
-66803.83180325344
-60557.17040006894
-70160.40635882599
-73373.81722569422
-69531.06246055721
-57153.7822890474
-91690.15928631544
-82576.81381816728
-59181.69709941059
-62933.14572189743
-60957.38019018263
-83725.0154139093
-69515.21076281452
-65879.85539601035
914122.498362108
-72740.7296143477
396198.1232756145
-82563.2362766404
-38715.68802664245
-75546.39174454547
-33712.05290296275
-78263.08129989539
480765.05593625904
-72111.05894019833
-74506.09956118211
-69494.87711890724
66326.70563880421
-70876.4706565817
-82427.88767701914
-74272.15793734841
253015.39206517529
-66419.28873557654
-58447.69885356418
-61345.44115567657
-65675.50153858757
-78467.11392197123
-75240.54509797174
-77096.41993994966
-71695.03539997576
-64634.6365260575
-72768.36400957913
579719.6312088966
-81392.34977164055
-78905.7481008322
-63124.34285676116
-53790.68510374985
-69942.27562729116
-73393.31644862276
-69470.94155215737
-73826.52040524894
-80351.25255664915
-74321.61057545229
-84978.33317130673
-74854.0288607993
-16213.129380005905
-75554.9522322645
-29093.219283052807
-70690.09102927643
-35485.11318473508
-48033.730840695986
-73551.16661537037
-72363.7384000778
-72762.00389256564
-33780.25580991042
-77197.91101279021
8080.7633896234165
-71156.13956676974
-39175.09577411463
-60390.649698313035
-75787.94558794271
352377.9890148772
-50213.81664364848
-63143.92798324776
-66505.85920480723
-6591.225760272423
43335.47131286308
-72585.50349981258
-63593.693020300976
-75475.02589490799
15448.73764391657
-73917.07280531303
65025.696237884
19469.113416222823
-70839.27115206787
-68436.17651537631
-66438.9326235654
-15544.431055437632
-69556.91961290102
-67012.84354460098
-70533.4772631991
-69081.99505586158
-75346.69021392804
-67977.35523626141
-77117.47439294167
-61964.831830847404
-77996.74696777549
-73910.5351141762
-64301.80711110552
-5608.724209110232
-72251.90789852303
-78535.08045870504
336950.02867596474
-79975.9130182346
-59084.89081324788
-56026.0630047977
-79825.58652183424
-77818.60971225578
191509.8684189002
-75446.4639945055
-62487.37977471079
-57374.8454347778
-41203.82013654742
-73654.1496724758
-788.6942228882743
-79217.61832815093
-61252.669275030545
-65003.870379332475
-59159.3535199289
-73766.19400800407
-77421.95125526711
-66419.41499776849
-59865.68273259919
-52791.15759411096
-78603.47974859322
-73634.33825805403
-75590.7826719699
-66167.25492066977
-74349.42489977392
-80732.70066819873
-80624.21791467122
-66689.21715130788
-62421.452937216935
1104616.49571347
-48421.28299293809
115422.3390621742
-67631.26641003396
81927.86584609695
-66947.97050559772
-78555.96619064242
165630.0536920255
-63409.2791935386
-25724.683485703204
92490.33041810208
-65106.605509220135
-75085.90232844264
-74083.86701723242
-18830.47518416699
-49837.81331018037
-8837.499365556685
-77889.51657405194
1786414.9287854882
-59482.22880206278
-77900.13355701015
692457.9734889378
-77967.64590685323
-64274.488231947966
-72217.3675530642
-66103.26526880621
-71736.89773982322
-67103.25079802044
-66283.39573119719
-64259.5745628039
-25895.532906307188
-90776.92707010014
-71096.77549622385
-74561.74069783317
2690.1919334073727
-64447.044930240125
-71866.42420372208
-71674.2103200588
-69978.89703919632
507773.5717919187
-75488.86552406277
-64234.502674378
97117.87581486054
-67208.3950927032
-62593.55592786818
-59270.11041745355
-81226.20668464
-39411.49171490382
-63374.6287931584
-63616.65281878926
-66521.45957079771
-74313.50497952041
-78120.56561505068
-71285.09271604562
-69695.6101897057
-75173.12155163608
-73626.62341004238
-69665.34314417167
-68170.76725558295
-73369.98021605841
-61380.45359349167
-70719.93705615844
-63573.27392332865
-74424.87243502247
-81238.54025893382
2074007.335839667
-71191.90458216293
-73960.4047098999
-86726.92751468121
-79762.9935911704
-56684.562887346256
-1806.7650784407201
-62944.918638042705
-76102.28231094145
-83380.33216925332
-77312.23262514302
-43040.19506101981
253026.58290102036
355015.29856003966
6770.772458864224
-87161.08597967903
-69946.13294166715
-15202.873530862496
-75505.18836958494
-48232.276251490315
-64920.646945736764
-74580.08849352245
-73942.84883024736
-61266.42200781855
-52907.378101051865
-64653.10130616173
-71925.23044688745
-73475.7389047535
-62696.15233278155
-72708.30609886006
-70972.11215859062
-68547.92536119174
-72775.50006916512
-83951.38182669676
-75382.95596799754
-77759.52301862599
-54862.27611037124
-62724.58055288581
-74969.9116483973
-38744.9251211196
-54701.884249217575
-78584.26052666103
-64276.123657391785
-64136.6846121631
-74202.43758102492
-59391.82154172232
-52686.34291142438
-28474.427620616327
-55211.843706309875
-78998.04926178041
-53138.07438704114
-76264.96431046416
-7128.209553232631
-73206.66903874504
-74938.11134452058
-85651.4037853912
23007.484662299386
-67816.02439718705
-31924.750261077403
-17759.789383524778
-3506.7070432912305
-75005.16447033516
-67003.50134392697
-58320.67018040887
-71695.55908718579
-27899.038297466574
526318.8390910563
-54517.58497467543
-16029.213086337246
-64624.711703394765
998253.1299394813
-42078.17621428533
-74515.71623259736
-74437.10551538735
-64905.03798042078
-76691.89816670105
-79494.51378339104
-76870.18314714261
-73448.61359891502
-63701.08832603431
-67576.34320992681
-78896.23932666355
-83510.28922828614
-63059.916132141494
-61598.447817692904
-68531.58483769443
-59361.527292657294
-64428.35531467956
-73792.18102690073
-70517.08925354188
-75422.15059967256
-14655.21008628845
-63956.62046297354
-76816.77012140526
-75677.71569919262
-66555.06172101249
-74701.12032604725
118057.66291317999
-81279.63523651632
-43067.866198925396
-64548.06389506337
-77258.93582571762
-81210.3172861299
-62108.96959650907
614757.4211664656
-56372.95814269471
-67187.26477764182
-59189.15510176338
-67779.84765224493
-45721.631308935444
-57767.276667973005
-78472.36726741698
-86350.2821293858
-59854.66482064646
-69592.94243631723
-28132.580163528604
-76655.5657999666
-69240.40826242752
-66594.9627967481
-45033.82630982942
-65882.59737278715
-74461.99959844998
-74582.94359073999
-59143.80683983759
-64860.91554458434
-70278.99264193095
-65504.36024108843
-77319.49397797298
-66015.83265429092
534352.6625191539
-69523.31177663647
500349.127757719
-48214.34108244441
-52625.434331745564
-75879.92790602737
-51445.042671571704
-59246.40227320308
-79088.0691729291
-79506.86211364582
-79031.99916044151
-21676.994900231275
-66192.85194542518
-87379.67115686786
-18431.622633564602
-71205.23558009892
-85583.27324646377
-77109.89797931847
-76722.71678055565
-70050.54189117132
-60650.26018226738
-62167.3645656118
-77703.85255404678
-77937.27575741346
-73254.13107534268
-79671.96769935093
-59605.73217843012
-76799.94148897429
-32877.25778852778
86581.01864403005
-46031.3519986334
-68316.76841214988
-90725.53780115959
-74255.52171013712
-54167.45795735085
-73700.42066788369
-78566.92781304532
-80752.01321254447
-71855.43490541834
-53899.09241283753
-75049.27971862878
-68871.48920975975
-64673.00221894988
-57445.28236561364
-63980.54817141764
-72391.34175685153
-66787.53782804428
-56775.97693888704
-69582.95675924455
-63041.71081427173
-60624.47151557037
-21434.26889934838
-73932.10578032535
-75526.16598422534
-64904.56538555412
-76390.5126636923
-69438.83712826297
-53712.12234995024
-43216.5538920076
-67325.75461625025
-39917.99891977883
-77367.3896844404
43295.1712031977
-70032.54134912
-63784.783893187116
-58197.53031677874
-59350.200227071895
-78216.28162676799
-81263.95657847445
-63453.18701111668
340164.5850824046
-70254.17184776654
-62339.57991752568
-32757.91451167943
-74760.37744646354
-72878.39435741864
46597.835527854
460082.9164886581
-79745.19117900648
119118.04342108124
1335621.0191595952
-58808.63430154102
355594.75560070784
-34028.2445307446
-69781.89499418554
-71663.12171584355
-74517.95862179133
-78041.7505860641
-73498.3232781901
-47444.160830590685
-71759.81868222627
-68530.3835628475
-83640.76205157147
-64920.7319159103
-41337.09846572599
-59656.90517920034
-30009.600684160618
-74244.5691502755
-64771.96711292274
4545869.525840018
-65859.16352125353
-61729.14574036782
-68015.74500183998
-50382.33580930077
-40970.47167913602
-73955.1140961384
-67386.04381487155
-76161.31362803318
387717.9755573271
-80049.61862662889
-58975.09506921779
139198.81954233197
215802.9711668967
-82445.50538205622
-81026.43690058218
12451.47457976692
-42434.924945571925
1074100.60688368
254292.36337118896
-53523.5540604652
-66697.51413098186
-67910.81644627443
-53868.40505899064
-49643.79596859526
-57866.38881898103
-55226.58984420018
-72086.40162305754
-77794.09991090023
-76784.53779819481
-68553.66966598289
-63022.285120262306
-65900.0837951384
-82961.09313893596
224642.7489294817
-34713.62863881366
-75856.0286018481
-78512.0316181105
-64678.01355093637
-51795.27542678371
-64586.23433676065
-58469.91184227086
-70536.36743164953
-52846.88909112808
-52483.91706743745
-69514.63577668289
300547.6436766184
-75090.3864098299
-67883.83319325517
-67897.04531977631
-73126.59640794269
-75060.46046672034
-60762.11547755326
-44496.287635297536
-78001.4549468486
-86024.76707657667
-83635.28003877102
-67200.42369076797
-63946.662751359254
-71577.24578346004
-60300.81430264096
537367.3791296051
-25662.80990839502
-70948.79431279181
-63247.99727993385
-56965.814309827
-58509.067551412234
-56130.11086822346
-72872.22562495478
-17221.24830639457
-64471.273334626254
-68539.74244711113
-61033.76233778785
1215299.0867747415
-58073.35817123924
-69108.71604648823
-72895.3260725434
-70964.39945916308
223532.44914999578
-84729.67645002734
40526.94790615161
-79157.70315739147
-65661.77882943154
575414.5798989639
-42039.91357682573
-52222.51455657614
-66580.95800884979
-70214.38960208521
-82174.68647625057
-61197.263949697546
-72343.28039134273
-59314.587487739285
-78274.971641283
-71835.51776334162
-56380.15648133335
-69791.56749747666
-77584.00312478971
-79146.5706346788
-80180.37237973406
-77645.58333895363
-77284.07217200902
-77140.46169292388
-87896.96882744622
-57047.12353724187
-56200.81462900596
-85382.13391912942
548875.2503683837
-71789.03980379706
-74563.05416575781
-67058.9290949758
-76345.39307622977
-66035.9505327914
-66331.81581698012
-75503.5166738616
-69302.83220714284
-76575.33178758726
-69426.1656322509
-81381.51299344821
630324.3188420027
-74494.98160509052
-66579.65502978745
-72860.73153195264
-67191.45814570918
-76636.43605457418
-72498.05634852921
-59383.39970799043
1206809.2832294337
-58746.537574210284
-66925.59635319254
-71088.41595926967
-81180.86412908415
-67047.13660697135
1187792.179176774
-81366.29474463777
-65239.31859738606
-67825.31598169208
-83888.94642181865
-71833.66774020523
7707.906464148516
1617397.9549324845
538419.4587463216
-64357.126215047225
-37429.290949659415
-61947.44543330899
-77824.7609955852
-63437.339843762486
-73222.46323910222
1459203.0033092503
-64363.41783363347
-46139.69511532676
-66307.14990746601
-71221.04314825295
-67554.90543632259
454813.1456574072
-63478.48379670617
-47485.720780993215
171394.10880913684
-52808.8175313825
-78306.10841180407
-58908.58564829657
-62742.08487122663
-69984.94449197175
-78637.95591065925
-47291.880995986176
40481.1106610808
-34838.01680671044
-62046.633486473016
-60492.458453037514
-72337.42702170394
-81759.03193852562
1583462.1517678273
-52449.47267325222
540723.9250377121
-74613.11538946463
-60595.180214957545
-68560.38566165022
-74730.94961228746
-68309.22373719045
-80405.42269779151
13870.225130390796
-82169.15981556902
-62889.805247913326
-64082.686775090835
-70354.0551908508
-74894.19968115224
829684.9000377605
-77933.14919725967
-72385.83992871881
-33254.75445213874
-75808.76064750622
-91714.06620128351
-72520.74909208981
-60033.85128846547
-37707.602989298684
-70285.5346648789
-75250.85608627468
-74347.56892993543
-71762.4959661166
-56223.68782822012
-70181.01805612026
-62559.94520905156
-52758.49254195263
-72910.42546007113
-65537.58642572816
-44327.090834119415
-59314.9688998351
-70288.84610230837
-59952.51029474267
-60645.54768230393
-72661.02668597978
-79283.67829704311
-72078.48364739824
-66414.98128711613
267805.0131174316
-76328.50240181002
-63453.1707928471
-54069.18830740827
-48482.9911260428
215.34573501449782
-77501.881886187
-71159.20086896064
11641.332420133602
-76936.6863802938
514521.74926203233
-82103.79823163342
-56238.64708561839
-76800.67591502183
-71291.97333724314
-48062.15384879979
-72483.07155744226
-57713.8204147313
-52846.32704164984
356554.4275609431
-64230.11307405202
-65804.65277873751
-4262.595504501528
1214616.0912771518
-63500.51417988622
-72482.69227582787
-63631.530253235556
-75401.29905001943
-38290.68442709434
-55246.71653270832
-70160.01874296353
-73400.83604826906
-80400.48652099978
-77389.70127443854
-23922.65613873846
-44564.16230560907
-70523.77538360129
-66834.33557996606
-65234.191712191074
-75888.7048581834
181487.70073338653
-91928.31791661706
-61546.9957907981
-76568.76450882271
-58171.50678750394
-70043.86817450004
-84255.09106629893
-62872.261768075914
-77588.27883665849
-73686.4686310358
-56304.013682576224
-71747.24261219637
-67269.54521767946
-68471.08131222922
-75052.90479634285
-65557.9360217699
-56483.80330424176
-76509.15342141587
-66981.92347697279
-61310.80507764741
-81168.98359223673
-52160.84603533628
2208173.8625879968
-72317.40078938563
-69320.3038205792
-71977.02787318379
-61199.15074110293
-76368.25622992717
-67038.13145366083
-64427.494623792365
-82553.55611638038
-77523.91633527727
-63905.75345283146
-73817.30735788068
-69518.29282348434
-74624.42381307746
-80026.25397752506
-72404.38442416668
-87619.05897208536
-37990.32314849883
-53603.2397928777
11537.332900168876
-63492.59670324005
-59298.37013453231
490703.4183027903
-68006.70855108983
-47058.26256316445
-75565.43170651526
-80216.26867638342
-60127.35542556677
392820.6214876788
-67235.51825382521
-75569.07423903009
1335211.619667825
399849.5189658249
-78805.52681491435
-79199.3421049625
-73192.59026780071
-68026.00612434479
449464.96263012476
-80418.76249483082
-65673.35483307434
-73828.71650432269
220695.2099707841
-55447.8009541807
-71538.1750366689
-60104.672909234025
-58725.64902063303
-58650.58748506988
-54596.30982839392
-72191.72017482224
-46925.80944509983
53350.52773414212
-69764.74845548677
1450367.782753148
-71471.76347207003
-24665.147334690788
32195.61815586558
-71642.51693712034
-59964.605864578116
-78254.11026795533
-70069.1828063704
-67897.2259669499
-52966.27913482245
-3270.9073794317396
-43263.41471693144
-70405.45068401574
-69114.48538269791
-84451.5649215779
-77938.14336906243
-60831.299067891996
-72364.56278646343
-66130.40771580157
-68489.85613479759
-31740.583479669272
-1322.4474904869555
-80738.32252404885
-72457.25850976608
-68294.25800939753
-71171.71513468241
4967.221404874285
-74194.28186642223
-80648.57186400959
-64094.06061089196
-70073.5513600852
-59181.433576902054
-75893.96492967184
-73477.35738489561
-15580.77501338123
-63816.40140055699
-75323.27041964987
197978.39794148185
-78244.98863001393
-59518.41364333957
-78667.50494187928
-51777.08041025595
-82179.79781776525
-66814.30223024469
-58996.70227982618
-68482.71028829929
327952.3005072318
-66503.43306128461
-49526.16081732914
-66013.43894096573
-74254.00059999383
-70876.86063832592
-69107.3560455268
13519.230748471928
-55787.10388526474
-81138.22727798943
-65557.25317615706
-96664.2775109526
-61611.722954175115
-47244.013743260075
224766.75893684517
-59075.408744964494
-75657.1887426251
-55073.58894154786
-77814.40751432396
-63403.70458661896
-58902.74778919549
-89673.8586826972
-74790.22059153173
-65122.34264397871
-55272.2855944099
-79424.77072462962
-61435.67177926258
-53669.28593534344
-65211.65721530943
-73688.86833226998
-65238.52521376426
-76054.01284445253
-73341.47987124806
-73758.90471654662
-65330.492692150045
-23394.24276838602
-47295.07382125734
-66442.58080882322
278751.00550502125
1168661.442419702
-72387.24814969813
-69286.99793623535
-87112.88953351021
-79663.23366610486
1825006.142214522
-71699.3051485588
-46024.156483578765
-80225.83570425138
-44343.40461274433
-83944.64745653005
-76925.28343302885
-76196.72661940746
-81580.00560718542
-73041.36275862875
-65483.21006176275
-58446.801871491494
228810.09937440863
-75448.41043892968
-73839.05517366403
-70248.17574169992
-81238.54025898047
-78798.02196904362
-65792.7056471799
-72391.91934985748
-61667.15667287841
-56504.20070914534
-80884.4542110328
-72270.04786022387
-76752.26729867632
-59184.81520143801
25084.66755711682
20609.04428018747
-57564.408323829935
-61501.60980876755
-75546.79390203816
-71564.69289803813
-96721.91900349042
-83785.51890300839
87285.32706247027
-70972.53057624648
-64732.56605595907
-72895.47980318424
-66983.2135444149
-29429.345876425356
-71134.46667298193
-18873.736619635096
-56295.56222526976
-73731.28083989983
-77521.96490740246
-62701.61715910348
-59801.56850059606
-79625.35223921364
-79848.47069537846
240538.15797724988
-81009.57940361767
-72315.90521480032
-40212.05311630649
-76499.4878563409
2111504.940272288
-64861.183128520126
219737.0405359942
-62678.757322791374
-45052.070054381235
-68242.88329783076
-75278.44772960214
-66683.8095556715
-91927.09513652136
-62295.76736251852
-82303.58640472258
-90909.65064452648
-45466.52905480358
-58669.4859314889
-48163.90919140964
-52352.38996292674
-57392.60730683804
-60598.88405787176
-67346.0407699849
-76089.89316071697
-84832.37547912753
-72218.5046447215
-77859.47985934235
-73210.28576798184
-74196.49087079866
-77391.23264417505
-56398.17279441422
-72139.60579644106
-80015.22742696549
-60718.40454887344
-71059.61850369765
-78677.23622972329
-67504.60243928645
-61052.65173637839
-69211.87452011196
-79693.72815996558
-60617.711611367034
-59587.15569114418
-79290.27276957867
-57038.81960077009
-74419.81121849622
-66849.0442538482
-76137.99699777357
-63737.420224890804
-6849.873765372537
93120.67933477681
-89220.41344072431
-80954.07481268454
-4919.90118083864
-67650.73625402937
-64422.2026148862
-78233.89717383237
-61042.55031067185
-77100.05074774477
-68343.61181109535
-66633.79417169903
-5190.293949007638
-80694.11992481133
-68726.45593720025
-72506.00128621314
-55934.11578533177
35104.25310328678
-71225.64536239607
-70918.44208349663
-73177.87515823882
2091225.3640815795
-70820.8744003495
-65938.70176332218
-73007.78355679176
-79572.24879888889
-32290.764394429338
-58786.75925862888
-48495.336808696746
-54995.660550040964
-59396.83024383506
-62044.231197576926
-71052.01654237788
-73691.23529542929
-78403.60138039371
-57910.620552544686
-77223.81069811886
-74479.53041202785
-61720.079220911095
-46225.84735823255
219155.54408502392
-69391.47061709191
-60854.845344447625
-39715.34377368702
-69262.99315280469
-57947.28781901039
-64985.43022494125
-65107.01125825826
-71682.08629337742
-73126.55723609315
-61251.377992667905
-80295.8358127559
-22001.565415349673
-87924.4831413011
-59144.41738449896
-51622.26672974929
542466.3719926126
-82046.51405246713
-81651.87004431711
-68377.92111652544
-78097.17806794918
-52901.604429036575
-74450.96421254435
-47903.258017332606
-74273.86500484048
-91915.68075399245
-72381.79571702005
1155593.3464508425
-76502.18873659604
-60132.88374532241
-14664.186678077078
-67368.38527914279
20438.610978330464
-69331.41843305675
-62368.33303918699
-62162.27188722051
-76762.61264999695
-57221.64360018148
-66680.4941079947
-77786.95164749878
404859.1698814052
-25137.492636246316
-18443.56103746608
-71624.80782278524
-69724.10741061883
-77808.26102381964
-71761.73885870719
-56803.43684516582
-85574.20699990907
-82910.19580164376
-94303.16263005372
-69084.34007037526
-58452.539756153696
-72062.04642852684
83672.99947310425
-49736.85208793033
124119.43142024525
-59529.135154862495
-66818.74883327933
-73279.3347512912
-74986.75912627301
-59332.64889005794
-10805.3582842642
-5912.714586730347
-78394.57545089985
-60047.84079227171
-65073.3156090976
-49080.326825390504
62871.34516329978
-71161.85714104395
63999.64603610884
-92195.90245079114
-75682.62581402634
-68277.3544506696
-63752.76450148135
-50691.414650113744
-77800.72684685115
-70819.94522162432
9395.263184670981
-47517.53904195633
-75610.77664822098
-90473.9145166471
-80680.19675475893
-66706.57965450195
12297.510790979417
-68140.88309628976
-53487.14290561809
-77377.88039345227
-62994.53976559881
-46655.7679076583
97459.74937460519
-72399.51629736842
-80276.81466631075
-80948.12786139091
70329.72956062552
-61550.43133199155
-57122.781555423535
-59573.93255309598
-17910.799562291526
-80500.8002130407
-79082.18693404393
-77595.90993224761
-82804.27838651813
-58576.827405156175
-42191.80462808266
-63383.36355738733
-58021.5419199086
-64054.029900700676
-69385.85017797352
-72644.75847934962
-31869.077370963656
-77688.91691225675
-71820.00307886857
-69341.2644565165
-59611.06331807827
-80491.39478957867
-75447.31179302471
-55831.543932152104
36311.371512273574
-57849.72061869134
231778.76418050678
-66684.07473802105
-74938.81521993152
-81297.6517482565
2040.847501849036
-51992.81977778289
1024089.3527185814
-51768.88368835901
-73259.2994366579
-74562.17915919454
-70571.0214273667
-59993.611950951235
-78518.47692043008
-58555.89184771293
-53382.85785822826
1408291.4562493481
-72461.59842628382
-67918.93897351029
-71519.11596261844
-61193.690473758965
-30280.089617108148
-76827.07919975588
-66849.60325519677
592142.1081720839
-34624.42498545535
1412150.6652535487
-89828.11313131996
-70868.00656833961
-69680.6795644867
-68328.99860319615
-65117.79578100661
25507.69406317699
-47103.55261956634
-46680.28150147567
-78721.42617866829
-69583.38281363287
-53254.9877970825
-61321.51656985364
-59542.00430611205
-56357.631525882345
6625.367884780545
-41884.292150958245
-63331.09305306125
1913926.2249404036
6327.2047579544005
-71268.3349451417
-76590.64503672592
-62236.06723788897
-77693.04749947603
-66619.26736543435
-93911.34817625249
-50383.03318951837
-62709.63014085158
-87493.85955400171
-71954.84328629544
-78190.9123093889
-20402.75818236687
-75746.8023650412
-50669.26897943396
-56916.70441881227
-65062.591867924966
-77688.91691234977
-76568.23153630299
-75332.06485112902
-85370.6455146098
-62168.8145833193
-62728.646002188776
-77535.27897892304
-70873.8153206827
-75430.6862940395
-90246.25328422361
-68204.8011658386
-66562.11231827822
-79260.94951743801
-81763.31481355306
-75779.41253849657
-69533.80248829187
-89451.48826918045
-79712.98439233148
-81754.80061853178
-74216.79465056877
-43447.734489455586
-75784.86660509203
-12103.85213264808
-92632.40714125268
-54375.98609860747
-55160.7585170299
-60133.01949422413
-75028.37493722455
-46336.65921176383
-80677.170053556
-71099.28547027994
-55857.75223020682
-73769.93579458594
-71199.61420008753
-71855.032241994
-72930.40967957761
-84435.89151686397
-81428.7573481255
-71919.34199149665
-62525.52993511276
-42879.073316940296
-58515.592847692584
28413.040373675387
-94684.0388414797
-60291.51702427374
-81627.83805960779
-72573.78667178522
-60241.81758411552
-85625.4122306341
3769872.591888528
-32798.72124957588
-66572.1848624872
-27424.58844146923
147034.19905842704
22676.617704811826
1373593.0701467153
-71139.2297972401
-71512.5061941436
-78214.31702405441
-77346.57629281939
-65051.50115563038
-73559.2814834229
-58164.0649593177
-50744.33602386962
-77540.54234878525
-74194.3747047462
-68794.41247132882
-60725.434117098695
-57873.78265237378
-65558.20502091576
-73456.67861425682
-71879.81940930382
-69578.65289351827
-58280.148474265974
-74233.8593371613
-72110.47485653117
-75031.42096770753
-83613.68355513565
12239.514919025982
-62402.850733172476
-41314.38848920133
-20003.402133312266
-66752.40617850296
63515.36693194144
-73497.9709974725
-76828.96667038607
-4318.70391401467
400929.886435025
-68232.99287175147
-58634.08273112671
-70064.77796302865
-74126.2234195029
-6015.273664480875
-65568.33963245974
20914.13155946741
-31631.879173160694
-64670.41159373458
-79977.05102350407
-82931.83643927952
-77028.1875022041
-45659.41152750642
197807.30009938712
-50800.241330467965
-55483.53809104945
-65199.74303169249
-75344.65426595551
-68042.42324261392
-69458.77739247038
-54587.774355333146
-76472.46900119193
-93993.61573018343
617086.6283922484
-49871.71855912562
-60974.5376741046
-86825.23127070031
-80068.66647531245
-69019.31861385336
-79538.8001633737
3117597.115598732
-69276.06039659065
2411.649996273226
-70828.78044264745
-77409.72320404447
-69693.34606643656
-56527.076983812934
-81712.8807349767
-74756.42251931805
1583759.991420677
-68177.68256022934
-74224.66464132525
-57963.64904085016
-82704.45853368362
-81044.45844993097
-56943.482675489584
-51736.31263129771
97118.19793290387
-67475.73526343745
700017.8569063476
-77310.29046793655
171839.3068399062
-65245.02875816336
-73108.70754840724
-84443.5447913107
-75722.23000948917
-66072.15059138356
2717245.27458968
-52164.525107595306
-77841.07762187732
-60836.14377972314
-70577.83667225827
-68047.57348538491
-75604.88889630442
-68739.22651414754
-57482.01499301482
-81444.18442032133
-80272.19786132577
-39626.90557045438
-45220.09457776422
-5560.862955836492
-75263.57631607346
-52241.29419040866
-75255.99223395431
-62638.95312206553
-67856.40979496793
45046.23505147067
-76787.70962585857
-78763.15365900942
27396.968909966425
-77050.79766527523
-81410.24411529946
-55274.509891182475
-57381.76479581592
-65459.200527117646
-67513.45579095097
1758291.1885646493
-14458.402119305605
-34444.91558229957
-71688.0728105316
-88189.5102488844
